source_id,run_accession,experiment_accession,experiment_title,run_title,file_name,file_type,data_level,size_bytes,download_url,is_raw,is_processed,local_path,download_status,sha256,git_tracking,notes
HRA005567,HRR1375396,,,,HRR1375396_sta.xml,XML,run_statistics,2336,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375396/HRR1375396_sta.xml,no,no,data/external/HRA005567/HRR1375396/HRR1375396_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375397,HRX1076974,CP1-4,CP1-4-e,HRR1375397_f1.fq.gz,FASTQ,raw,5366284245,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375397/HRR1375397_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375397/HRR1375397_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375397,HRX1076974,CP1-4,CP1-4-e,HRR1375397_r2.fq.gz,FASTQ,raw,12226899934,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375397/HRR1375397_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375397/HRR1375397_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375397,,,,HRR1375397_sta.xml,XML,run_statistics,2383,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375397/HRR1375397_sta.xml,no,no,data/external/HRA005567/HRR1375397/HRR1375397_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375398,HRX1076974,CP1-4,CP1-4-f,HRR1375398_f1.fq.gz,FASTQ,raw,6447591426,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375398/HRR1375398_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375398/HRR1375398_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375398,HRX1076974,CP1-4,CP1-4-f,HRR1375398_r2.fq.gz,FASTQ,raw,14675250461,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375398/HRR1375398_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375398/HRR1375398_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375398,,,,HRR1375398_sta.xml,XML,run_statistics,2383,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375398/HRR1375398_sta.xml,no,no,data/external/HRA005567/HRR1375398/HRR1375398_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375399,HRX1076974,CP1-4,CP1-4-g,HRR1375399_f1.fq.gz,FASTQ,raw,7119817673,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375399/HRR1375399_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375399/HRR1375399_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375399,HRX1076974,CP1-4,CP1-4-g,HRR1375399_r2.fq.gz,FASTQ,raw,16397143748,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375399/HRR1375399_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375399/HRR1375399_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375399,,,,HRR1375399_sta.xml,XML,run_statistics,2385,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375399/HRR1375399_sta.xml,no,no,data/external/HRA005567/HRR1375399/HRR1375399_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375400,HRX1076974,CP1-4,CP1-4-h,HRR1375400_f1.fq.gz,FASTQ,raw,7355355551,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375400/HRR1375400_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375400/HRR1375400_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375400,HRX1076974,CP1-4,CP1-4-h,HRR1375400_r2.fq.gz,FASTQ,raw,16919057279,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375400/HRR1375400_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375400/HRR1375400_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375400,,,,HRR1375400_sta.xml,XML,run_statistics,2387,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375400/HRR1375400_sta.xml,no,no,data/external/HRA005567/HRR1375400/HRR1375400_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375401,HRX1076975,CP1-5,CP1-5-a,HRR1375401_f1.fq.gz,FASTQ,raw,5298263898,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375401/HRR1375401_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375401/HRR1375401_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375401,HRX1076975,CP1-5,CP1-5-a,HRR1375401_r2.fq.gz,FASTQ,raw,12316115074,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375401/HRR1375401_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375401/HRR1375401_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375401,,,,HRR1375401_sta.xml,XML,run_statistics,2385,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375401/HRR1375401_sta.xml,no,no,data/external/HRA005567/HRR1375401/HRR1375401_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375402,HRX1076975,CP1-5,CP1-5-b,HRR1375402_f1.fq.gz,FASTQ,raw,2450603791,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375402/HRR1375402_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375402/HRR1375402_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375402,HRX1076975,CP1-5,CP1-5-b,HRR1375402_r2.fq.gz,FASTQ,raw,5658728429,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375402/HRR1375402_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375402/HRR1375402_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375402,,,,HRR1375402_sta.xml,XML,run_statistics,2365,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375402/HRR1375402_sta.xml,no,no,data/external/HRA005567/HRR1375402/HRR1375402_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375403,HRX1076975,CP1-5,CP1-5-c,HRR1375403_f1.fq.gz,FASTQ,raw,3882276869,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375403/HRR1375403_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375403/HRR1375403_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375403,HRX1076975,CP1-5,CP1-5-c,HRR1375403_r2.fq.gz,FASTQ,raw,9003149398,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375403/HRR1375403_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375403/HRR1375403_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375403,,,,HRR1375403_sta.xml,XML,run_statistics,2380,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375403/HRR1375403_sta.xml,no,no,data/external/HRA005567/HRR1375403/HRR1375403_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375404,HRX1076975,CP1-5,CP1-5-d,HRR1375404_f1.fq.gz,FASTQ,raw,3063276176,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375404/HRR1375404_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375404/HRR1375404_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375404,HRX1076975,CP1-5,CP1-5-d,HRR1375404_r2.fq.gz,FASTQ,raw,7134957363,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375404/HRR1375404_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375404/HRR1375404_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375404,,,,HRR1375404_sta.xml,XML,run_statistics,2370,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375404/HRR1375404_sta.xml,no,no,data/external/HRA005567/HRR1375404/HRR1375404_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375405,HRX1076975,CP1-5,CP1-5-e,HRR1375405_f1.fq.gz,FASTQ,raw,7097980080,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375405/HRR1375405_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375405/HRR1375405_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375405,HRX1076975,CP1-5,CP1-5-e,HRR1375405_r2.fq.gz,FASTQ,raw,16520250239,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375405/HRR1375405_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375405/HRR1375405_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375405,,,,HRR1375405_sta.xml,XML,run_statistics,2389,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375405/HRR1375405_sta.xml,no,no,data/external/HRA005567/HRR1375405/HRR1375405_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375406,HRX1076975,CP1-5,CP1-5-f,HRR1375406_f1.fq.gz,FASTQ,raw,7607886650,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375406/HRR1375406_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375406/HRR1375406_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375406,HRX1076975,CP1-5,CP1-5-f,HRR1375406_r2.fq.gz,FASTQ,raw,17779083399,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375406/HRR1375406_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375406/HRR1375406_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375406,,,,HRR1375406_sta.xml,XML,run_statistics,2390,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375406/HRR1375406_sta.xml,no,no,data/external/HRA005567/HRR1375406/HRR1375406_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375407,HRX1076975,CP1-5,CP1-5-g,HRR1375407_f1.fq.gz,FASTQ,raw,7217129272,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375407/HRR1375407_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375407/HRR1375407_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375407,HRX1076975,CP1-5,CP1-5-g,HRR1375407_r2.fq.gz,FASTQ,raw,16842882983,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375407/HRR1375407_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375407/HRR1375407_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375407,,,,HRR1375407_sta.xml,XML,run_statistics,2390,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375407/HRR1375407_sta.xml,no,no,data/external/HRA005567/HRR1375407/HRR1375407_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375408,HRX1076975,CP1-5,CP1-5-h,HRR1375408_f1.fq.gz,FASTQ,raw,8217403754,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375408/HRR1375408_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375408/HRR1375408_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375408,HRX1076975,CP1-5,CP1-5-h,HRR1375408_r2.fq.gz,FASTQ,raw,19181614045,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375408/HRR1375408_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375408/HRR1375408_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375408,,,,HRR1375408_sta.xml,XML,run_statistics,2392,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375408/HRR1375408_sta.xml,no,no,data/external/HRA005567/HRR1375408/HRR1375408_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375409,HRX1076976,CP1-6,CP1-6-a,HRR1375409_f1.fq.gz,FASTQ,raw,4215594400,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375409/HRR1375409_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375409/HRR1375409_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375409,HRX1076976,CP1-6,CP1-6-a,HRR1375409_r2.fq.gz,FASTQ,raw,9839802577,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375409/HRR1375409_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375409/HRR1375409_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375409,,,,HRR1375409_sta.xml,XML,run_statistics,2381,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375409/HRR1375409_sta.xml,no,no,data/external/HRA005567/HRR1375409/HRR1375409_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375410,HRX1076976,CP1-6,CP1-6-b,HRR1375410_f1.fq.gz,FASTQ,raw,3511254585,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375410/HRR1375410_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375410/HRR1375410_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375410,HRX1076976,CP1-6,CP1-6-b,HRR1375410_r2.fq.gz,FASTQ,raw,8164844723,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375410/HRR1375410_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375410/HRR1375410_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375410,,,,HRR1375410_sta.xml,XML,run_statistics,2379,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375410/HRR1375410_sta.xml,no,no,data/external/HRA005567/HRR1375410/HRR1375410_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375411,HRX1076976,CP1-6,CP1-6-c,HRR1375411_f1.fq.gz,FASTQ,raw,6527562326,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375411/HRR1375411_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375411/HRR1375411_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375411,HRX1076976,CP1-6,CP1-6-c,HRR1375411_r2.fq.gz,FASTQ,raw,15248417569,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375411/HRR1375411_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375411/HRR1375411_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375411,,,,HRR1375411_sta.xml,XML,run_statistics,2388,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375411/HRR1375411_sta.xml,no,no,data/external/HRA005567/HRR1375411/HRR1375411_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375412,HRX1076976,CP1-6,CP1-6-d,HRR1375412_f1.fq.gz,FASTQ,raw,7872931676,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375412/HRR1375412_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375412/HRR1375412_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375412,HRX1076976,CP1-6,CP1-6-d,HRR1375412_r2.fq.gz,FASTQ,raw,18425777990,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375412/HRR1375412_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375412/HRR1375412_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375412,,,,HRR1375412_sta.xml,XML,run_statistics,2390,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375412/HRR1375412_sta.xml,no,no,data/external/HRA005567/HRR1375412/HRR1375412_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375413,HRX1076976,CP1-6,CP1-6-e,HRR1375413_f1.fq.gz,FASTQ,raw,410761415,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375413/HRR1375413_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375413/HRR1375413_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375413,HRX1076976,CP1-6,CP1-6-e,HRR1375413_r2.fq.gz,FASTQ,raw,953375636,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375413/HRR1375413_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375413/HRR1375413_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375413,,,,HRR1375413_sta.xml,XML,run_statistics,2330,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375413/HRR1375413_sta.xml,no,no,data/external/HRA005567/HRR1375413/HRR1375413_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375414,HRX1076976,CP1-6,CP1-6-f,HRR1375414_f1.fq.gz,FASTQ,raw,2656716389,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375414/HRR1375414_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375414/HRR1375414_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375414,HRX1076976,CP1-6,CP1-6-f,HRR1375414_r2.fq.gz,FASTQ,raw,6192242878,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375414/HRR1375414_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375414/HRR1375414_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375414,,,,HRR1375414_sta.xml,XML,run_statistics,2366,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375414/HRR1375414_sta.xml,no,no,data/external/HRA005567/HRR1375414/HRR1375414_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375415,HRX1076976,CP1-6,CP1-6-g,HRR1375415_f1.fq.gz,FASTQ,raw,8401126588,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375415/HRR1375415_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375415/HRR1375415_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375415,HRX1076976,CP1-6,CP1-6-g,HRR1375415_r2.fq.gz,FASTQ,raw,19594949001,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375415/HRR1375415_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375415/HRR1375415_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375415,,,,HRR1375415_sta.xml,XML,run_statistics,2392,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375415/HRR1375415_sta.xml,no,no,data/external/HRA005567/HRR1375415/HRR1375415_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375416,HRX1076976,CP1-6,CP1-6-h,HRR1375416_f1.fq.gz,FASTQ,raw,7571732068,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375416/HRR1375416_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375416/HRR1375416_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375416,HRX1076976,CP1-6,CP1-6-h,HRR1375416_r2.fq.gz,FASTQ,raw,17724904426,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375416/HRR1375416_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375416/HRR1375416_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375416,,,,HRR1375416_sta.xml,XML,run_statistics,2390,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375416/HRR1375416_sta.xml,no,no,data/external/HRA005567/HRR1375416/HRR1375416_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375417,HRX1076977,CP1-7,CP1-7-a,HRR1375417_f1.fq.gz,FASTQ,raw,6465956070,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375417/HRR1375417_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375417/HRR1375417_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375417,HRX1076977,CP1-7,CP1-7-a,HRR1375417_r2.fq.gz,FASTQ,raw,14923476066,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375417/HRR1375417_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375417/HRR1375417_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375417,,,,HRR1375417_sta.xml,XML,run_statistics,2388,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375417/HRR1375417_sta.xml,no,no,data/external/HRA005567/HRR1375417/HRR1375417_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375418,HRX1076977,CP1-7,CP1-7-b,HRR1375418_f1.fq.gz,FASTQ,raw,4385860186,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375418/HRR1375418_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375418/HRR1375418_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375418,HRX1076977,CP1-7,CP1-7-b,HRR1375418_r2.fq.gz,FASTQ,raw,9991088256,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375418/HRR1375418_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375418/HRR1375418_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375418,,,,HRR1375418_sta.xml,XML,run_statistics,2381,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375418/HRR1375418_sta.xml,no,no,data/external/HRA005567/HRR1375418/HRR1375418_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375419,HRX1076977,CP1-7,CP1-7-c,HRR1375419_f1.fq.gz,FASTQ,raw,4284163551,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375419/HRR1375419_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375419/HRR1375419_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375419,HRX1076977,CP1-7,CP1-7-c,HRR1375419_r2.fq.gz,FASTQ,raw,9772253898,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375419/HRR1375419_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375419/HRR1375419_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375419,,,,HRR1375419_sta.xml,XML,run_statistics,2380,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375419/HRR1375419_sta.xml,no,no,data/external/HRA005567/HRR1375419/HRR1375419_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375420,HRX1076977,CP1-7,CP1-7-d,HRR1375420_f1.fq.gz,FASTQ,raw,5704863268,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375420/HRR1375420_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375420/HRR1375420_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375420,HRX1076977,CP1-7,CP1-7-d,HRR1375420_r2.fq.gz,FASTQ,raw,12958938755,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375420/HRR1375420_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375420/HRR1375420_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375420,,,,HRR1375420_sta.xml,XML,run_statistics,2384,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375420/HRR1375420_sta.xml,no,no,data/external/HRA005567/HRR1375420/HRR1375420_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375421,HRX1076977,CP1-7,CP1-7-e,HRR1375421_f1.fq.gz,FASTQ,raw,2607328918,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375421/HRR1375421_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375421/HRR1375421_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375421,HRX1076977,CP1-7,CP1-7-e,HRR1375421_r2.fq.gz,FASTQ,raw,5952906630,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375421/HRR1375421_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375421/HRR1375421_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375421,,,,HRR1375421_sta.xml,XML,run_statistics,2364,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375421/HRR1375421_sta.xml,no,no,data/external/HRA005567/HRR1375421/HRR1375421_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375422,HRX1076977,CP1-7,CP1-7-f,HRR1375422_f1.fq.gz,FASTQ,raw,5605902025,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375422/HRR1375422_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375422/HRR1375422_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375422,HRX1076977,CP1-7,CP1-7-f,HRR1375422_r2.fq.gz,FASTQ,raw,12845952794,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375422/HRR1375422_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375422/HRR1375422_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375422,,,,HRR1375422_sta.xml,XML,run_statistics,2384,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375422/HRR1375422_sta.xml,no,no,data/external/HRA005567/HRR1375422/HRR1375422_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375423,HRX1076977,CP1-7,CP1-7-g,HRR1375423_f1.fq.gz,FASTQ,raw,3752011908,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375423/HRR1375423_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375423/HRR1375423_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375423,HRX1076977,CP1-7,CP1-7-g,HRR1375423_r2.fq.gz,FASTQ,raw,8566608373,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375423/HRR1375423_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375423/HRR1375423_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375423,,,,HRR1375423_sta.xml,XML,run_statistics,2378,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375423/HRR1375423_sta.xml,no,no,data/external/HRA005567/HRR1375423/HRR1375423_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375424,HRX1076977,CP1-7,CP1-7-h,HRR1375424_f1.fq.gz,FASTQ,raw,5280294098,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375424/HRR1375424_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375424/HRR1375424_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
